id,title,release_date,poster_path,popularity,overview
324544,In the Lost Lands,2025-02-27,/dDlfjR7gllmr8HTeN6rfrYhTdwX.jpg,37.2338,"A queen sends the powerful and feared sorceress Gray Alys to the ghostly wilderness of the Lost Lands in search of a magical power, where she and her guide, the drifter Boyce, must outwit and outfight both man and demon."
812455,Victoria,2021-01-16,/aOSTW7ZitFAff06mZVXUnktejHY.jpg,37.0439,"Victoria is a woman betrayed, now on a mission for revenge and destroying anything that gets in her way."
933260,The Substance,2024-09-07,/lqoMzCcZYEFK729d6qzt349fB4o.jpg,36.509,"A fading celebrity decides to use a black market drug, a cell-replicating substance that temporarily creates a younger, better version of herself."
1011985,Kung Fu Panda 4,2024-03-02,/nqXsAaQsKw2gKpkfhIgjXNDRqg7.jpg,36.4187,"Po is gearing up to become the spiritual leader of his Valley of Peace, but also needs someone to take his place as Dragon Warrior. As such, he will train a new kung fu practitioner for the spot and will encounter a villain called the Chameleon who conjures villains from the past."
385687,Fast X,2023-05-17,/fiVW06jE7z9YnO4trhaMEdclSiC.jpg,36.3876,"Over many missions and against impossible odds, Dom Toretto and his family have outsmarted, out-nerved and outdriven every foe in their path. Now, they confront the most lethal opponent they've ever faced: A terrifying threat emerging from the shadows of the past who's fueled by blood revenge, and who is determined to shatter this family and destroy everything—and everyone—that Dom loves, forever."
980477,Ne Zha 2,2025-01-29,/293Mo4GWf7Tl0TfAr5NFghqeMy7.jpg,35.1681,"Following the Tribulation, although the souls of Ne Zha and Ao Bing were preserved, their physical bodies will soon be destroyed. Tai Yi Zhen Ren plans to use the Seven Colored Lotus to reshape their physical forms, but encounters numerous difficulties. What will become of Ne Zha and Ao Bing?"
1449951,Snow White,2025-03-07,/ilFLHU1OxUS1YDvUMCr8K3hW28r.jpg,35.4478,"When the Queen’s jealousy turns deadly, Snow White must join forces with gnomes to fight back against her stepmother’s wrath."
1470086,Ligaw,2025-05-09,/yc8V3KEnhvPrzXpdYTXdTvjpOb5.jpg,35.4033,"A sultry woman who charms the hearts of men in a remote province. Dolores, a devoted wife to her paraplegic husband, falls for a young mountaineer. What begins as a reckless escape turns into an affair drenched in passion and secrecy."
829557,365 Days: This Day,2022-04-26,/iLmG3HCXVyqXYbFvUO1rfOeGa3Z.jpg,34.3482,"Laura and Massimo are back and hotter than ever. But the reunited couple's new beginning is complicated by Massimo’s family ties and a mysterious man who enters Laura’s life to win her heart and trust, at any cost."
1152619,Possessions,2024-04-12,/39a7zYZvkGfs7EOVVK3dQlWyYJ0.jpg,29.7856,"Follows a father who seeks a fresh start with his son after the loss of his wife, and purchased a storage unit facility sight unseen, but secrets buried behind the metal doors become a parent's worst nightmare."
157336,Interstellar,2014-11-05,/gEU2QniE6E77NI6lCU6MxlNBvIx.jpg,32.7533,The adventures of a group of explorers who make use of a newly discovered wormhole to surpass the limitations on human space travel and conquer the vast distances involved in an interstellar voyage.
1152619,Possessions,2024-04-12,/39a7zYZvkGfs7EOVVK3dQlWyYJ0.jpg,29.7856,"Follows a father who seeks a fresh start with his son after the loss of his wife, and purchased a storage unit facility sight unseen, but secrets buried behind the metal doors become a parent's worst nightmare."
1184918,The Wild Robot,2024-09-12,/wTnV3PCVW5O92JMrFvvrRcV39RU.jpg,32.6767,"After a shipwreck, an intelligent robot called Roz is stranded on an uninhabited island. To survive the harsh environment, Roz bonds with the island's animals and cares for an orphaned baby goose."
671,Harry Potter and the Philosopher's Stone,2001-11-16,/wuMc08IPKEatf9rnMNXvIDxqP4W.jpg,32.7222,"Harry Potter has lived under the stairs at his aunt and uncle's house his whole life. But on his 11th birthday, he learns he's a powerful wizard—with a place waiting for him at the Hogwarts School of Witchcraft and Wizardry. As he learns to harness his newfound powers with the help of the school's kindly headmaster, Harry uncovers the truth about his parents' deaths—and about the villain who's to blame."
829557,365 Days: This Day,2022-04-26,/iLmG3HCXVyqXYbFvUO1rfOeGa3Z.jpg,34.3482,"Laura and Massimo are back and hotter than ever. But the reunited couple's new beginning is complicated by Massimo’s family ties and a mysterious man who enters Laura’s life to win her heart and trust, at any cost."
1042834,Eden,2025-04-03,/a4eOEvtsunTot0p2L88VMcIpnQX.jpg,32.3428,"Driven by a deep desire for change, a group of people left society to forge a new future in the harsh landscape of the Galapagos."
1084440,Daniela Forever,2025-02-21,/4ToIyJVVSTPrU8s5jho0v3OOyvg.jpg,28.3367,A man struggling to come to terms with the sudden death of his girlfriend in an accident six months prior signs up for a sleep trial that allows him to reconstruct his life with her through the use of lucid dreams.
1103678,And Their Children After Them,2024-12-04,/memf03JOexe9scX0Nxj16uXcQZi.jpg,26.8731,"In eastern France, two teenage cousins have the summer of their lives when they paddle a purloined canoe to the far shore of a lake."
1477114,Sorority,2025-06-20,/zibf9SwgiEW7Od5kwdRLSoQygRd.jpg,31.3045,"A tale of seduction and mystery. A fearless pre-law student joins an elite sorority led by a powerful heiress. As secrets unfold, she’s torn between the woman who awakened her desire and a truth that could destroy them both."
912649,Venom: The Last Dance,2024-10-22,/vGXptEdgZIhPg3cGlc7e8sNPC2e.jpg,31.4409,"Eddie and Venom are on the run. Hunted by both of their worlds and with the net closing in, the duo are forced into a devastating decision that will bring the curtains down on Venom and Eddie's last dance."
603692,John Wick: Chapter 4,2023-03-22,/vZloFAK7NmvMGKE7VkF5UHaz0I.jpg,30.9963,"With the price on his head ever increasing, John Wick uncovers a path to defeating The High Table. But before he can earn his freedom, Wick must face off against a new enemy with powerful alliances across the globe and forces that turn old friends into foes."
1124620,The Monkey,2025-02-14,/yYa8Onk9ow7ukcnfp2QWVvjWYel.jpg,28.6744,"When twin brothers find a mysterious wind-up monkey, a series of outrageous deaths tear their family apart. Twenty-five years later, the monkey begins a new killing spree forcing the estranged brothers to confront the cursed toy."
11544,Lilo & Stitch,2002-06-21,/m13Vbzv7R2GMAl3GXFrkmMEgCFQ.jpg,30.2831,"As Stitch, a runaway genetic experiment from a faraway planet, wreaks havoc on the Hawaiian Islands, he becomes the mischievous adopted alien ""puppy"" of an independent little girl named Lilo and learns about loyalty, friendship, and ʻohana, the Hawaiian tradition of family."
1294203,My Fault: London,2025-02-12,/ttN5D6GKOwKWHmCzDGctAvaNMAi.jpg,31.3322,"18-year-old Noah moves from America to London, with her mother who's recently fallen in love with William, a wealthy British businessman. Noah meets William’s son, bad-boy Nick, and soon discovers there is an attraction between them neither can avoid. As Noah spends the summer adjusting to her new life, her devastating past will catch up with her while falling in love for the first time."
823219,Flow,2024-08-29,/imKSymKBK7o73sajciEmndJoVkR.jpg,30.7826,"A solitary cat, displaced by a great flood, finds refuge on a boat with various species and must navigate the challenges of adapting to a transformed world together."
896536,The Legend of Ochi,2025-04-18,/wVujUVvY4qvKARAslItQ4ARKqtz.jpg,28.5945,"In a remote village on the island of Carpathia, a shy farm girl named Yuri is raised to fear an elusive animal species known as ochi. But when Yuri discovers a wounded baby ochi has been left behind, she escapes on a quest to bring him home."
1153714,Death of a Unicorn,2025-03-27,/3cfCh85jacEOmi7Av69c2HGR0KK.jpg,27.9398,"A father and daughter accidentally hit and kill a unicorn while en route to a weekend retreat, where his billionaire boss seeks to exploit the creature’s miraculous curative properties."
138697,Don Jon,2013-09-12,/uh8bwvgGXeUKzdL4oSul9zxyTcd.jpg,28.8965,"A New Jersey guy dedicated to his family, friends, and church, develops unrealistic expectations from watching porn and works to find happiness and intimacy with his potential true love."
597,Titanic,1997-11-18,/9xjZS2rlVxm8SFx8kPC3aIGCOYQ.jpg,28.7017,"101-year-old Rose DeWitt Bukater tells the story of her life aboard the Titanic, 84 years later. A young Rose boards the ship with her mother and fiancé. Meanwhile, Jack Dawson and Fabrizio De Rossi win third-class tickets aboard the ship. Rose tells the whole story from Titanic's departure through to its death—on its first and last voyage—on April 15, 1912."
1471014,Van Gogh by Vincent,2025-03-26,/z73X4WKZghBh5fri31o8P6vBEB2.jpg,28.3236,"In a career that lasted only ten years, Vincent Van Gogh painted one subject more than any other: himself. This is the story of Vincent told using eight of his most iconic self-portraits."
597,Titanic,1997-11-18,/9xjZS2rlVxm8SFx8kPC3aIGCOYQ.jpg,28.7017,"101-year-old Rose DeWitt Bukater tells the story of her life aboard the Titanic, 84 years later. A young Rose boards the ship with her mother and fiancé. Meanwhile, Jack Dawson and Fabrizio De Rossi win third-class tickets aboard the ship. Rose tells the whole story from Titanic's departure through to its death—on its first and last voyage—on April 15, 1912."
1124620,The Monkey,2025-02-14,/yYa8Onk9ow7ukcnfp2QWVvjWYel.jpg,28.6744,"When twin brothers find a mysterious wind-up monkey, a series of outrageous deaths tear their family apart. Twenty-five years later, the monkey begins a new killing spree forcing the estranged brothers to confront the cursed toy."
896536,The Legend of Ochi,2025-04-18,/wVujUVvY4qvKARAslItQ4ARKqtz.jpg,28.5945,"In a remote village on the island of Carpathia, a shy farm girl named Yuri is raised to fear an elusive animal species known as ochi. But when Yuri discovers a wounded baby ochi has been left behind, she escapes on a quest to bring him home."
1094473,Bambi: A Life in the Woods,2024-10-16,/vWNVHtwOhcoOEUSrY1iHRGbgH8O.jpg,28.3825,"The life of Bambi, a male roe deer, from his birth through childhood, the loss of his mother, the finding of a mate, the lessons he learns from his father, and the experience he gains about the dangers posed by human hunters in the forest."
1084440,Daniela Forever,2025-02-21,/4ToIyJVVSTPrU8s5jho0v3OOyvg.jpg,28.3367,A man struggling to come to terms with the sudden death of his girlfriend in an accident six months prior signs up for a sleep trial that allows him to reconstruct his life with her through the use of lucid dreams.
1471014,Van Gogh by Vincent,2025-03-26,/z73X4WKZghBh5fri31o8P6vBEB2.jpg,28.3236,"In a career that lasted only ten years, Vincent Van Gogh painted one subject more than any other: himself. This is the story of Vincent told using eight of his most iconic self-portraits."
539972,Kraven the Hunter,2024-12-11,/i47IUSsN126K11JUzqQIOi1Mg1M.jpg,28.2385,"Kraven Kravinoff's complex relationship with his ruthless gangster father, Nikolai, starts him down a path of vengeance with brutal consequences, motivating him to become not only the greatest hunter in the world, but also one of its most feared."
18240,The Proposal,2009-06-02,/aEqtJDj8MvSDQwzggvcOfFTZMw.jpg,28.1476,"When she learns she's in danger of losing her visa status and being deported, overbearing book editor Margaret Tate forces her put-upon assistant, Andrew Paxton, to marry her."
329,Jurassic Park,1993-06-11,/63viWuPfYQjRYLSZSZNq7dglJP5.jpg,28.1168,"A wealthy entrepreneur secretly creates a theme park featuring living dinosaurs drawn from prehistoric DNA. Before opening day, he invites a team of experts and his two eager grandchildren to experience the park and help calm anxious investors. However, the park is anything but amusing as the security systems go off-line and the dinosaurs escape."
1153714,Death of a Unicorn,2025-03-27,/3cfCh85jacEOmi7Av69c2HGR0KK.jpg,27.9398,"A father and daughter accidentally hit and kill a unicorn while en route to a weekend retreat, where his billionaire boss seeks to exploit the creature’s miraculous curative properties."
120,The Lord of the Rings: The Fellowship of the Ring,2001-12-18,/6oom5QYQ2yQTMJIbnvbkBL9cHo6.jpg,27.7088,"Young hobbit Frodo Baggins, after inheriting a mysterious ring from his uncle Bilbo, must leave his home in order to keep it from falling into the hands of its evil creator. Along the way, a fellowship is formed to protect the ringbearer and make sure that the ring arrives at its final destination: Mt. Doom, the only place where it can be destroyed."
238,The Godfather,1972-03-14,/3bhkrj58Vtu7enYsRolD1fZdja1.jpg,27.6592,"Spanning the years 1945 to 1955, a chronicle of the fictional Italian-American Corleone crime family. When organized crime family patriarch, Vito Corleone barely survives an attempt on his life, his youngest son, Michael steps in to take care of the would-be killers, launching a campaign of bloody revenge."
1233069,Exterritorial,2025-04-29,/micQGmD3K7Ni0wzyaSgBKGxrFWn.jpg,27.6324,"When her son vanishes inside a US consulate, ex-special forces soldier Sara does everything in her power to find him — and uncovers a dark conspiracy."
411,"The Chronicles of Narnia: The Lion, the Witch and the Wardrobe",2005-12-07,/iREd0rNCjYdf5Ar0vfaW32yrkm.jpg,27.493,"Siblings Lucy, Edmund, Susan and Peter step through a magical wardrobe and find the land of Narnia. There, they discover a charming, once peaceful kingdom that has been plunged into eternal winter by the evil White Witch, Jadis. Aided by the wise and magnificent lion, Aslan, the children lead Narnia into a spectacular, climactic battle to be free of the Witch's glacial powers forever."
569094,Spider-Man: Across the Spider-Verse,2023-05-31,/8Vt6mWEReuy4Of61Lnj5Xj704m8.jpg,27.4675,"After reuniting with Gwen Stacy, Brooklyn’s full-time, friendly neighborhood Spider-Man is catapulted across the Multiverse, where he encounters the Spider Society, a team of Spider-People charged with protecting the Multiverse’s very existence. But when the heroes clash on how to handle a new threat, Miles finds himself pitted against the other Spiders and must set out on his own to save those he loves most."
